onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
29.412	n/a	14706	seqLearning_start	91	n/a	n/a	8
35.71	n/a	17855	learningBlock_1	31	n/a	n/a	8
35.738	n/a	17869	dot_no1_ON	11	n/a	n/a	8
36.328	n/a	18164	dot_no1_OFF	21	n/a	n/a	8
37.646	n/a	18823	dot_no6_ON	16	n/a	n/a	8
38.226	n/a	19113	dot_no6_OFF	26	n/a	n/a	8
39.546	n/a	19773	dot_no4_ON	14	n/a	n/a	8
40.126	n/a	20063	dot_no4_OFF	24	n/a	n/a	8
41.446	n/a	20723	dot_no2_ON	12	n/a	n/a	8
42.026	n/a	21013	dot_no2_OFF	22	n/a	n/a	8
43.346	n/a	21673	dot_no7_ON	17	n/a	n/a	8
43.926	n/a	21963	dot_no7_OFF	27	n/a	n/a	8
45.246	n/a	22623	dot_no3_ON	13	n/a	n/a	8
45.826	n/a	22913	dot_no3_OFF	23	n/a	n/a	8
47.146	n/a	23573	dot_no8_ON	18	n/a	n/a	8
47.726	n/a	23863	dot_no8_OFF	28	n/a	n/a	8
49.046	n/a	24523	dot_no5_ON	15	n/a	n/a	8
49.636	n/a	24818	dot_no5_OFF	25	n/a	n/a	8
50.956	n/a	25478	dot_no2_ON	12	n/a	n/a	8
51.538	n/a	25769	dot_no2_OFF	22	n/a	n/a	8
52.856	n/a	26428	dot_no7_ON	17	n/a	n/a	8
53.436	n/a	26718	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-1	1-6-4-2-7-3-8-5-2-7	8
84.78	n/a	42390	learningBlock_2	32	n/a	n/a	8
84.788	n/a	42394	dot_no1_ON	11	n/a	n/a	8
85.368	n/a	42684	dot_no1_OFF	21	n/a	n/a	8
86.688	n/a	43344	dot_no6_ON	16	n/a	n/a	8
87.268	n/a	43634	dot_no6_OFF	26	n/a	n/a	8
88.588	n/a	44294	dot_no4_ON	14	n/a	n/a	8
89.168	n/a	44584	dot_no4_OFF	24	n/a	n/a	8
90.488	n/a	45244	dot_no2_ON	12	n/a	n/a	8
91.068	n/a	45534	dot_no2_OFF	22	n/a	n/a	8
92.388	n/a	46194	dot_no7_ON	17	n/a	n/a	8
92.968	n/a	46484	dot_no7_OFF	27	n/a	n/a	8
94.288	n/a	47144	dot_no3_ON	13	n/a	n/a	8
94.868	n/a	47434	dot_no3_OFF	23	n/a	n/a	8
96.188	n/a	48094	dot_no8_ON	18	n/a	n/a	8
