onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	n/a	22	n/a	n/a	6
332.296	n/a	166148	seqLearning_start	91	n/a	n/a	6
338.552	n/a	169276	learningBlock_1	31	n/a	n/a	6
338.566	n/a	169283	dot_no1_ON	11	n/a	n/a	6
339.156	n/a	169578	dot_no1_OFF	21	n/a	n/a	6
340.476	n/a	170238	dot_no6_ON	16	n/a	n/a	6
341.056	n/a	170528	dot_no6_OFF	26	n/a	n/a	6
342.376	n/a	171188	dot_no4_ON	14	n/a	n/a	6
342.956	n/a	171478	dot_no4_OFF	24	n/a	n/a	6
344.276	n/a	172138	dot_no2_ON	12	n/a	n/a	6
344.856	n/a	172428	dot_no2_OFF	22	n/a	n/a	6
346.176	n/a	173088	dot_no3_ON	13	n/a	n/a	6
346.756	n/a	173378	dot_no3_OFF	23	n/a	n/a	6
348.076	n/a	174038	dot_no5_ON	15	n/a	n/a	6
348.656	n/a	174328	dot_no5_OFF	25	n/a	n/a	6
349.976	n/a	174988	dot_no2_ON	12	n/a	n/a	6
350.556	n/a	175278	dot_no2_OFF	22	6-4-3-5-1-2-6	1-6-4-2-3-5-2	6
395.276	n/a	197638	learningBlock_2	32	n/a	n/a	6
395.284	n/a	197642	dot_no1_ON	11	n/a	n/a	6
395.864	n/a	197932	dot_no1_OFF	21	n/a	n/a	6
397.184	n/a	198592	dot_no6_ON	16	n/a	n/a	6
397.764	n/a	198882	dot_no6_OFF	26	n/a	n/a	6
399.084	n/a	199542	dot_no4_ON	14	n/a	n/a	6
399.664	n/a	199832	dot_no4_OFF	24	n/a	n/a	6
400.984	n/a	200492	dot_no2_ON	12	n/a	n/a	6
401.564	n/a	200782	dot_no2_OFF	22	n/a	n/a	6
402.884	n/a	201442	dot_no3_ON	13	n/a	n/a	6
403.464	n/a	201732	dot_no3_OFF	23	n/a	n/a	6
404.784	n/a	202392	dot_no5_ON	15	n/a	n/a	6
405.364	n/a	202682	dot_no5_OFF	25	n/a	n/a	6
406.684	n/a	203342	dot_no2_ON	12	n/a	n/a	6
407.264	n/a	203632	dot_no2_OFF	22	6-1-5-4-3-2-1	1-6-4-2-3-5-2	6
430.216	n/a	215108	learningBlock_3	33	n/a	n/a	6
430.224	n/a	215112	dot_no1_ON	11	n/a	n/a	6
430.804	n/a	215402	dot_no1_OFF	21	n/a	n/a	6
432.124	n/a	216062	dot_no6_ON	16	n/a	n/a	6
432.704	n/a	216352	dot_no6_OFF	26	n/a	n/a	6
434.024	n/a	217012	dot_no4_ON	14	n/a	n/a	6
434.614	n/a	217307	dot_no4_OFF	24	n/a	n/a	6
435.934	n/a	217967	dot_no2_ON	12	n/a	n/a	6
436.514	n/a	218257	dot_no2_OFF	22	n/a	n/a	6
437.834	n/a	218917	dot_no3_ON	13	n/a	n/a	6
438.414	n/a	219207	dot_no3_OFF	23	n/a	n/a	6
439.734	n/a	219867	dot_no5_ON	15	n/a	n/a	6
440.314	n/a	220157	dot_no5_OFF	25	n/a	n/a	6
441.634	n/a	220817	dot_no2_ON	12	n/a	n/a	6
442.214	n/a	221107	dot_no2_OFF	22	6-1-4-5-3-2-2	1-6-4-2-3-5-2	6
464.866	n/a	232433	learningBlock_4	34	n/a	n/a	6
464.872	n/a	232436	dot_no1_ON	11	n/a	n/a	6
465.452	n/a	232726	dot_no1_OFF	21	n/a	n/a	6
466.772	n/a	233386	dot_no6_ON	16	n/a	n/a	6
467.352	n/a	233676	dot_no6_OFF	26	n/a	n/a	6
468.672	n/a	234336	dot_no4_ON	14	n/a	n/a	6
469.252	n/a	234626	dot_no4_OFF	24	n/a	n/a	6
470.574	n/a	235287	dot_no2_ON	12	n/a	n/a	6
471.152	n/a	235576	dot_no2_OFF	22	n/a	n/a	6
472.472	n/a	236236	dot_no3_ON	13	n/a	n/a	6
473.052	n/a	236526	dot_no3_OFF	23	n/a	n/a	6
474.372	n/a	237186	dot_no5_ON	15	n/a	n/a	6
474.952	n/a	237476	dot_no5_OFF	25	n/a	n/a	6
476.272	n/a	238136	dot_no2_ON	12	n/a	n/a	6
476.862	n/a	238431	dot_no2_OFF	22	6-1-4-5-3-2-2	1-6-4-2-3-5-2	6
496.684	n/a	248342	learningBlock_5	35	n/a	n/a	6
496.692	n/a	248346	dot_no1_ON	11	n/a	n/a	6
497.272	n/a	248636	dot_no1_OFF	21	n/a	n/a	6
498.592	n/a	249296	dot_no6_ON	16	n/a	n/a	6
499.172	n/a	249586	dot_no6_OFF	26	n/a	n/a	6
500.492	n/a	250246	dot_no4_ON	14	n/a	n/a	6
501.072	n/a	250536	dot_no4_OFF	24	n/a	n/a	6
502.392	n/a	251196	dot_no2_ON	12	n/a	n/a	6
502.972	n/a	251486	dot_no2_OFF	22	n/a	n/a	6
504.292	n/a	252146	dot_no3_ON	13	n/a	n/a	6
504.872	n/a	252436	dot_no3_OFF	23	n/a	n/a	6
506.192	n/a	253096	dot_no5_ON	15	n/a	n/a	6
506.772	n/a	253386	dot_no5_OFF	25	n/a	n/a	6
508.092	n/a	254046	dot_no2_ON	12	n/a	n/a	6
508.672	n/a	254336	dot_no2_OFF	22	1-4-3-2-5-6-5	1-6-4-2-3-5-2	6
532.754	n/a	266377	seqLearning_stop	50	n/a	n/a	6
540.739	n/a	270369.5	boundary	boundary	n/a	n/a	6
