onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
25.972	n/a	12986	seqLearning_start	91	n/a	n/a	8
32.256	n/a	16128	learningBlock_1	31	n/a	n/a	8
32.282	n/a	16141	dot_no1_ON	11	n/a	n/a	8
32.872	n/a	16436	dot_no1_OFF	21	n/a	n/a	8
34.192	n/a	17096	dot_no6_ON	16	n/a	n/a	8
34.77	n/a	17385	dot_no6_OFF	26	n/a	n/a	8
36.092	n/a	18046	dot_no4_ON	14	n/a	n/a	8
36.672	n/a	18336	dot_no4_OFF	24	n/a	n/a	8
37.992	n/a	18996	dot_no2_ON	12	n/a	n/a	8
38.572	n/a	19286	dot_no2_OFF	22	n/a	n/a	8
39.892	n/a	19946	dot_no7_ON	17	n/a	n/a	8
40.472	n/a	20236	dot_no7_OFF	27	n/a	n/a	8
41.792	n/a	20896	dot_no3_ON	13	n/a	n/a	8
42.372	n/a	21186	dot_no3_OFF	23	n/a	n/a	8
43.692	n/a	21846	dot_no8_ON	18	n/a	n/a	8
44.272	n/a	22136	dot_no8_OFF	28	n/a	n/a	8
45.592	n/a	22796	dot_no5_ON	15	n/a	n/a	8
46.172	n/a	23086	dot_no5_OFF	25	n/a	n/a	8
47.492	n/a	23746	dot_no2_ON	12	n/a	n/a	8
48.072	n/a	24036	dot_no2_OFF	22	n/a	n/a	8
49.392	n/a	24696	dot_no7_ON	17	n/a	n/a	8
49.972	n/a	24986	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
84.704	n/a	42352	learningBlock_2	32	n/a	n/a	8
84.712	n/a	42356	dot_no1_ON	11	n/a	n/a	8
85.292	n/a	42646	dot_no1_OFF	21	n/a	n/a	8
86.612	n/a	43306	dot_no6_ON	16	n/a	n/a	8
87.192	n/a	43596	dot_no6_OFF	26	n/a	n/a	8
88.512	n/a	44256	dot_no4_ON	14	n/a	n/a	8
89.092	n/a	44546	dot_no4_OFF	24	n/a	n/a	8
90.412	n/a	45206	dot_no2_ON	12	n/a	n/a	8
90.992	n/a	45496	dot_no2_OFF	22	n/a	n/a	8
92.312	n/a	46156	dot_no7_ON	17	n/a	n/a	8
92.892	n/a	46446	dot_no7_OFF	27	n/a	n/a	8
94.212	n/a	47106	dot_no3_ON	13	n/a	n/a	8
94.792	n/a	47396	dot_no3_OFF	23	n/a	n/a	8
96.112	n/a	48056	dot_no8_ON	18	n/a	n/a	8
96.692	n/a	48346	dot_no8_OFF	28	n/a	n/a	8
98.012	n/a	49006	dot_no5_ON	15	n/a	n/a	8
98.592	n/a	49296	dot_no5_OFF	25	n/a	n/a	8
99.912	n/a	49956	dot_no2_ON	12	n/a	n/a	8
100.502	n/a	50251	dot_no2_OFF	22	n/a	n/a	8
101.822	n/a	50911	dot_no7_ON	17	n/a	n/a	8
102.402	n/a	51201	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
130.786	n/a	65393	learningBlock_3	33	n/a	n/a	8
130.794	n/a	65397	dot_no1_ON	11	n/a	n/a	8
131.384	n/a	65692	dot_no1_OFF	21	n/a	n/a	8
132.704	n/a	66352	dot_no6_ON	16	n/a	n/a	8
133.284	n/a	66642	dot_no6_OFF	26	n/a	n/a	8
134.604	n/a	67302	dot_no4_ON	14	n/a	n/a	8
135.184	n/a	67592	dot_no4_OFF	24	n/a	n/a	8
136.504	n/a	68252	dot_no2_ON	12	n/a	n/a	8
137.084	n/a	68542	dot_no2_OFF	22	n/a	n/a	8
138.404	n/a	69202	dot_no7_ON	17	n/a	n/a	8
138.984	n/a	69492	dot_no7_OFF	27	n/a	n/a	8
140.304	n/a	70152	dot_no3_ON	13	n/a	n/a	8
140.884	n/a	70442	dot_no3_OFF	23	n/a	n/a	8
142.204	n/a	71102	dot_no8_ON	18	n/a	n/a	8
142.784	n/a	71392	dot_no8_OFF	28	n/a	n/a	8
144.104	n/a	72052	dot_no5_ON	15	n/a	n/a	8
144.684	n/a	72342	dot_no5_OFF	25	n/a	n/a	8
146.004	n/a	73002	dot_no2_ON	12	n/a	n/a	8
146.584	n/a	73292	dot_no2_OFF	22	n/a	n/a	8
147.904	n/a	73952	dot_no7_ON	17	n/a	n/a	8
148.484	n/a	74242	dot_no7_OFF	27	1-4-6-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
181.738	n/a	90869	learningBlock_4	34	n/a	n/a	8
181.744	n/a	90872	dot_no1_ON	11	n/a	n/a	8
182.324	n/a	91162	dot_no1_OFF	21	n/a	n/a	8
183.644	n/a	91822	dot_no6_ON	16	n/a	n/a	8
184.224	n/a	92112	dot_no6_OFF	26	n/a	n/a	8
185.544	n/a	92772	dot_no4_ON	14	n/a	n/a	8
186.124	n/a	93062	dot_no4_OFF	24	n/a	n/a	8
