onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.55	n/a	14275	seqLearning_start	91	n/a	n/a	8
34.814	n/a	17407	learningBlock_1	31	n/a	n/a	8
34.828	n/a	17414	dot_no1_ON	11	n/a	n/a	8
35.418	n/a	17709	dot_no1_OFF	21	n/a	n/a	8
36.738	n/a	18369	dot_no6_ON	16	n/a	n/a	8
37.328	n/a	18664	dot_no6_OFF	26	n/a	n/a	8
38.658	n/a	19329	dot_no4_ON	14	n/a	n/a	8
39.238	n/a	19619	dot_no4_OFF	24	n/a	n/a	8
40.558	n/a	20279	dot_no2_ON	12	n/a	n/a	8
41.148	n/a	20574	dot_no2_OFF	22	n/a	n/a	8
42.468	n/a	21234	dot_no7_ON	17	n/a	n/a	8
43.048	n/a	21524	dot_no7_OFF	27	n/a	n/a	8
44.368	n/a	22184	dot_no3_ON	13	n/a	n/a	8
44.948	n/a	22474	dot_no3_OFF	23	n/a	n/a	8
46.268	n/a	23134	dot_no8_ON	18	n/a	n/a	8
46.858	n/a	23429	dot_no8_OFF	28	n/a	n/a	8
48.178	n/a	24089	dot_no5_ON	15	n/a	n/a	8
48.768	n/a	24384	dot_no5_OFF	25	n/a	n/a	8
50.088	n/a	25044	dot_no2_ON	12	n/a	n/a	8
50.668	n/a	25334	dot_no2_OFF	22	n/a	n/a	8
51.988	n/a	25994	dot_no7_ON	17	n/a	n/a	8
52.568	n/a	26284	dot_no7_OFF	27	1-6-8-4-2-7-3-5-2-8	1-6-4-2-7-3-8-5-2-7	8
90.56	n/a	45280	learningBlock_2	32	n/a	n/a	8
90.568	n/a	45284	dot_no1_ON	11	n/a	n/a	8
91.148	n/a	45574	dot_no1_OFF	21	n/a	n/a	8
92.468	n/a	46234	dot_no6_ON	16	n/a	n/a	8
93.048	n/a	46524	dot_no6_OFF	26	n/a	n/a	8
94.37	n/a	47185	dot_no4_ON	14	n/a	n/a	8
94.958	n/a	47479	dot_no4_OFF	24	n/a	n/a	8
96.28	n/a	48140	dot_no2_ON	12	n/a	n/a	8
96.858	n/a	48429	dot_no2_OFF	22	n/a	n/a	8
98.18	n/a	49090	dot_no7_ON	17	n/a	n/a	8
98.76	n/a	49380	dot_no7_OFF	27	n/a	n/a	8
100.08	n/a	50040	dot_no3_ON	13	n/a	n/a	8
100.67	n/a	50335	dot_no3_OFF	23	n/a	n/a	8
101.99	n/a	50995	dot_no8_ON	18	n/a	n/a	8
102.57	n/a	51285	dot_no8_OFF	28	n/a	n/a	8
103.89	n/a	51945	dot_no5_ON	15	n/a	n/a	8
104.48	n/a	52240	dot_no5_OFF	25	n/a	n/a	8
105.8	n/a	52900	dot_no2_ON	12	n/a	n/a	8
106.39	n/a	53195	dot_no2_OFF	22	n/a	n/a	8
107.71	n/a	53855	dot_no7_ON	17	n/a	n/a	8
108.29	n/a	54145	dot_no7_OFF	27	1-6-4-7-3-5-2-8-2-7	1-6-4-2-7-3-8-5-2-7	8
143.782	n/a	71891	learningBlock_3	33	n/a	n/a	8
143.792	n/a	71896	dot_no1_ON	11	n/a	n/a	8
144.38	n/a	72190	dot_no1_OFF	21	n/a	n/a	8
145.702	n/a	72851	dot_no6_ON	16	n/a	n/a	8
146.29	n/a	73145	dot_no6_OFF	26	n/a	n/a	8
147.61	n/a	73805	dot_no4_ON	14	n/a	n/a	8
148.19	n/a	74095	dot_no4_OFF	24	n/a	n/a	8
149.51	n/a	74755	dot_no2_ON	12	n/a	n/a	8
150.09	n/a	75045	dot_no2_OFF	22	n/a	n/a	8
151.41	n/a	75705	dot_no7_ON	17	n/a	n/a	8
151.99	n/a	75995	dot_no7_OFF	27	n/a	n/a	8
153.312	n/a	76656	dot_no3_ON	13	n/a	n/a	8
153.902	n/a	76951	dot_no3_OFF	23	n/a	n/a	8
155.222	n/a	77611	dot_no8_ON	18	n/a	n/a	8
155.81	n/a	77905	dot_no8_OFF	28	n/a	n/a	8
157.132	n/a	78566	dot_no5_ON	15	n/a	n/a	8
157.712	n/a	78856	dot_no5_OFF	25	n/a	n/a	8
159.032	n/a	79516	dot_no2_ON	12	n/a	n/a	8
159.622	n/a	79811	dot_no2_OFF	22	n/a	n/a	8
160.942	n/a	80471	dot_no7_ON	17	n/a	n/a	8
161.532	n/a	80766	dot_no7_OFF	27	1-6-4-2-8-5-3-7-2-7	1-6-4-2-7-3-8-5-2-7	8
192.404	n/a	96202	learningBlock_4	34	n/a	n/a	8
192.412	n/a	96206	dot_no1_ON	11	n/a	n/a	8
192.992	n/a	96496	dot_no1_OFF	21	n/a	n/a	8
194.312	n/a	97156	dot_no6_ON	16	n/a	n/a	8
194.902	n/a	97451	dot_no6_OFF	26	n/a	n/a	8
196.224	n/a	98112	dot_no4_ON	14	n/a	n/a	8
196.812	n/a	98406	dot_no4_OFF	24	n/a	n/a	8
198.132	n/a	99066	dot_no2_ON	12	n/a	n/a	8
198.722	n/a	99361	dot_no2_OFF	22	n/a	n/a	8
200.044	n/a	100022	dot_no7_ON	17	n/a	n/a	8
200.632	n/a	100316	dot_no7_OFF	27	n/a	n/a	8
201.954	n/a	100977	dot_no3_ON	13	n/a	n/a	8
202.542	n/a	101271	dot_no3_OFF	23	n/a	n/a	8
203.864	n/a	101932	dot_no8_ON	18	n/a	n/a	8
