onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
29.75	n/a	14875	seqLearning_start	91	n/a	n/a	8
36.004	n/a	18002	learningBlock_1	31	n/a	n/a	8
36.03	n/a	18015	dot_no1_ON	11	n/a	n/a	8
36.62	n/a	18310	dot_no1_OFF	21	n/a	n/a	8
37.94	n/a	18970	dot_no6_ON	16	n/a	n/a	8
38.52	n/a	19260	dot_no6_OFF	26	n/a	n/a	8
39.84	n/a	19920	dot_no4_ON	14	n/a	n/a	8
40.42	n/a	20210	dot_no4_OFF	24	n/a	n/a	8
41.74	n/a	20870	dot_no2_ON	12	n/a	n/a	8
42.32	n/a	21160	dot_no2_OFF	22	n/a	n/a	8
43.64	n/a	21820	dot_no7_ON	17	n/a	n/a	8
44.22	n/a	22110	dot_no7_OFF	27	n/a	n/a	8
45.54	n/a	22770	dot_no3_ON	13	n/a	n/a	8
46.12	n/a	23060	dot_no3_OFF	23	n/a	n/a	8
47.44	n/a	23720	dot_no8_ON	18	n/a	n/a	8
48.02	n/a	24010	dot_no8_OFF	28	n/a	n/a	8
49.34	n/a	24670	dot_no5_ON	15	n/a	n/a	8
49.92	n/a	24960	dot_no5_OFF	25	n/a	n/a	8
51.24	n/a	25620	dot_no2_ON	12	n/a	n/a	8
51.82	n/a	25910	dot_no2_OFF	22	n/a	n/a	8
53.14	n/a	26570	dot_no7_ON	17	n/a	n/a	8
53.72	n/a	26860	dot_no7_OFF	27	1-6-4-7-3-8-2-5-1-7	1-6-4-2-7-3-8-5-2-7	8
97.344	n/a	48672	learningBlock_2	32	n/a	n/a	8
97.35	n/a	48675	dot_no1_ON	11	n/a	n/a	8
97.93	n/a	48965	dot_no1_OFF	21	n/a	n/a	8
99.25	n/a	49625	dot_no6_ON	16	n/a	n/a	8
99.83	n/a	49915	dot_no6_OFF	26	n/a	n/a	8
101.15	n/a	50575	dot_no4_ON	14	n/a	n/a	8
101.73	n/a	50865	dot_no4_OFF	24	n/a	n/a	8
103.052	n/a	51526	dot_no2_ON	12	n/a	n/a	8
103.632	n/a	51816	dot_no2_OFF	22	n/a	n/a	8
104.952	n/a	52476	dot_no7_ON	17	n/a	n/a	8
105.532	n/a	52766	dot_no7_OFF	27	n/a	n/a	8
106.852	n/a	53426	dot_no3_ON	13	n/a	n/a	8
107.432	n/a	53716	dot_no3_OFF	23	n/a	n/a	8
108.752	n/a	54376	dot_no8_ON	18	n/a	n/a	8
109.332	n/a	54666	dot_no8_OFF	28	n/a	n/a	8
110.652	n/a	55326	dot_no5_ON	15	n/a	n/a	8
111.232	n/a	55616	dot_no5_OFF	25	n/a	n/a	8
112.552	n/a	56276	dot_no2_ON	12	n/a	n/a	8
113.132	n/a	56566	dot_no2_OFF	22	n/a	n/a	8
114.452	n/a	57226	dot_no7_ON	17	n/a	n/a	8
115.032	n/a	57516	dot_no7_OFF	27	1-6-4-2-7-3-8-5-1-7	1-6-4-2-7-3-8-5-2-7	8
142.804	n/a	71402	learningBlock_3	33	n/a	n/a	8
142.812	n/a	71406	dot_no1_ON	11	n/a	n/a	8
143.402	n/a	71701	dot_no1_OFF	21	n/a	n/a	8
144.722	n/a	72361	dot_no6_ON	16	n/a	n/a	8
145.302	n/a	72651	dot_no6_OFF	26	n/a	n/a	8
146.622	n/a	73311	dot_no4_ON	14	n/a	n/a	8
147.202	n/a	73601	dot_no4_OFF	24	n/a	n/a	8
148.522	n/a	74261	dot_no2_ON	12	n/a	n/a	8
149.102	n/a	74551	dot_no2_OFF	22	n/a	n/a	8
150.422	n/a	75211	dot_no7_ON	17	n/a	n/a	8
151.002	n/a	75501	dot_no7_OFF	27	n/a	n/a	8
152.322	n/a	76161	dot_no3_ON	13	n/a	n/a	8
152.902	n/a	76451	dot_no3_OFF	23	n/a	n/a	8
154.222	n/a	77111	dot_no8_ON	18	n/a	n/a	8
154.802	n/a	77401	dot_no8_OFF	28	n/a	n/a	8
156.122	n/a	78061	dot_no5_ON	15	n/a	n/a	8
156.702	n/a	78351	dot_no5_OFF	25	n/a	n/a	8
158.022	n/a	79011	dot_no2_ON	12	n/a	n/a	8
158.602	n/a	79301	dot_no2_OFF	22	n/a	n/a	8
159.922	n/a	79961	dot_no7_ON	17	n/a	n/a	8
160.502	n/a	80251	dot_no7_OFF	27	1-6-4-2-7-3-5-8-7-2	1-6-4-2-7-3-8-5-2-7	8
188.246	n/a	94123	learningBlock_4	34	n/a	n/a	8
188.252	n/a	94126	dot_no1_ON	11	n/a	n/a	8
188.832	n/a	94416	dot_no1_OFF	21	n/a	n/a	8
190.152	n/a	95076	dot_no6_ON	16	n/a	n/a	8
190.732	n/a	95366	dot_no6_OFF	26	n/a	n/a	8
192.054	n/a	96027	dot_no4_ON	14	n/a	n/a	8
192.634	n/a	96317	dot_no4_OFF	24	n/a	n/a	8
193.954	n/a	96977	dot_no2_ON	12	n/a	n/a	8
194.534	n/a	97267	dot_no2_OFF	22	n/a	n/a	8
195.854	n/a	97927	dot_no7_ON	17	n/a	n/a	8
196.434	n/a	98217	dot_no7_OFF	27	n/a	n/a	8
197.754	n/a	98877	dot_no3_ON	13	n/a	n/a	8
198.334	n/a	99167	dot_no3_OFF	23	n/a	n/a	8
199.654	n/a	99827	dot_no8_ON	18	n/a	n/a	8
200.234	n/a	100117	dot_no8_OFF	28	n/a	n/a	8
201.554	n/a	100777	dot_no5_ON	15	n/a	n/a	8
202.144	n/a	101072	dot_no5_OFF	25	n/a	n/a	8
203.464	n/a	101732	dot_no2_ON	12	n/a	n/a	8
204.044	n/a	102022	dot_no2_OFF	22	n/a	n/a	8
205.364	n/a	102682	dot_no7_ON	17	n/a	n/a	8
205.944	n/a	102972	dot_no7_OFF	27	1-6-4-2-7-3-5-8-2-7	1-6-4-2-7-3-8-5-2-7	8
233.014	n/a	116507	learningBlock_5	35	n/a	n/a	8
233.024	n/a	116512	dot_no1_ON	11	n/a	n/a	8
233.604	n/a	116802	dot_no1_OFF	21	n/a	n/a	8
234.924	n/a	117462	dot_no6_ON	16	n/a	n/a	8
235.504	n/a	117752	dot_no6_OFF	26	n/a	n/a	8
236.824	n/a	118412	dot_no4_ON	14	n/a	n/a	8
237.404	n/a	118702	dot_no4_OFF	24	n/a	n/a	8
238.724	n/a	119362	dot_no2_ON	12	n/a	n/a	8
239.304	n/a	119652	dot_no2_OFF	22	n/a	n/a	8
240.624	n/a	120312	dot_no7_ON	17	n/a	n/a	8
241.204	n/a	120602	dot_no7_OFF	27	n/a	n/a	8
242.524	n/a	121262	dot_no3_ON	13	n/a	n/a	8
243.104	n/a	121552	dot_no3_OFF	23	n/a	n/a	8
244.424	n/a	122212	dot_no8_ON	18	n/a	n/a	8
