onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.984	n/a	1992	video_start	82
166.978	n/a	83489	video_stop	102
167.558	n/a	83779	break cnt	break cnt
203	n/a	101500	9999	9999
