onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.066	n/a	1533	video_start	83
173.61	n/a	86805	video_stop	103
174.168	n/a	87084	break cnt	break cnt
211.09	n/a	105545	9999	9999
