onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.222	n/a	611	video_start	83
171.778	n/a	85889	video_stop	103
172.358	n/a	86179	break cnt	break cnt
204.392	n/a	102196	9999	9999
