onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.148	n/a	2074	video_start	81
121.544	n/a	60772	video_stop	101
122.078	n/a	61039	break cnt	break cnt
210.25	n/a	105125	contrastChangeB2_start	95
215.994	n/a	107997	contrastTrial_start	5
218.796	n/a	109398	stim_ON	8
219.566	n/a	109783	dot_no2_ON	12
221.196	n/a	110598	contrastTrial_start	5
221.666	n/a	110833	dot_no3_ON	13
225.596	n/a	112798	stim_ON	8
227.926	n/a	113963	dot_no2_ON	12
227.996	n/a	113998	contrastTrial_start	5
233.996	n/a	116998	stim_ON	8
234.576	n/a	117288	dot_no3_ON	13
236.076	n/a	118038	dot_no2_ON	12
236.396	n/a	118198	contrastTrial_start	5
242.396	n/a	121198	right_target	9
244.236	n/a	122118	dot_no2_ON	12
244.796	n/a	122398	contrastTrial_start	5
250.796	n/a	125398	right_target	9
252.844	n/a	126422	dot_no3_ON	13
253.194	n/a	126597	contrastTrial_start	5
259.196	n/a	129598	right_target	9
261.184	n/a	130592	dot_no3_ON	13
261.594	n/a	130797	contrastTrial_start	5
265.994	n/a	132997	stim_ON	8
268.394	n/a	134197	contrastTrial_start	5
269.604	n/a	134802	dot_no3_ON	13
271.194	n/a	135597	right_target	9
273.604	n/a	136802	contrastTrial_start	5
274.204	n/a	137102	dot_no3_ON	13
279.604	n/a	139802	stim_ON	8
281.444	n/a	140722	dot_no3_ON	13
282.004	n/a	141002	contrastTrial_start	5
282.164	n/a	141082	dot_no3_ON	13
284.804	n/a	142402	right_target	9
287.204	n/a	143602	contrastTrial_start	5
291.604	n/a	145802	stim_ON	8
294.004	n/a	147002	contrastTrial_start	5
295.374	n/a	147687	dot_no3_ON	13
300.024	n/a	150012	stim_ON	8
302.274	n/a	151137	dot_no2_ON	12
302.424	n/a	151212	contrastTrial_start	5
305.224	n/a	152612	stim_ON	8
307.624	n/a	153812	contrastTrial_start	5
308.574	n/a	154287	dot_no2_ON	12
312.024	n/a	156012	right_target	9
314.424	n/a	157212	contrastTrial_start	5
318.824	n/a	159412	right_target	9
320.714	n/a	160357	dot_no3_ON	13
321.224	n/a	160612	contrastTrial_start	5
324.024	n/a	162012	right_target	9
326.424	n/a	163212	contrastTrial_start	5
327.834	n/a	163917	dot_no3_ON	13
329.234	n/a	164617	right_target	9
331.634	n/a	165817	contrastTrial_start	5
